countsJava[] = 50692
countsTotal[] = 699331
projectsWithUnsafe[Highly Scalable Java][A collection of Concurrent and Highly Scalable Utilities.  These are intended as direct replacements for the java.util.* or java.util.concurrent.* collections but with better performance when many CPUs are using the collection concurrently.][http://sourceforge.net/projects/high-scale-lib][/trunk/high-scale-lib/org/cliffc/high_scale_lib/NonBlockingSetInt.java][org.cliffc.high_scale_lib][<clinit>][objectFieldOffset][78][1176765052000000][1250007581000000][37331] = 1
projectsWithUnsafe[Highly Scalable Java][A collection of Concurrent and Highly Scalable Utilities.  These are intended as direct replacements for the java.util.* or java.util.concurrent.* collections but with better performance when many CPUs are using the collection concurrently.][http://sourceforge.net/projects/high-scale-lib][/trunk/high-scale-lib/org/cliffc/high_scale_lib/NonBlockingSetInt.java][org.cliffc.high_scale_lib][CAS][compareAndSwapLong][78][1176765052000000][1250007581000000][37331] = 1
projectsWithUnsafe[Highly Scalable Java][A collection of Concurrent and Highly Scalable Utilities.  These are intended as direct replacements for the java.util.* or java.util.concurrent.* collections but with better performance when many CPUs are using the collection concurrently.][http://sourceforge.net/projects/high-scale-lib][/trunk/high-scale-lib/org/cliffc/high_scale_lib/NonBlockingSetInt.java][org.cliffc.high_scale_lib][CAS_nbsi][compareAndSwapObject][78][1176765052000000][1250007581000000][37331] = 1
projectsWithUnsafe[Highly Scalable Java][A collection of Concurrent and Highly Scalable Utilities.  These are intended as direct replacements for the java.util.* or java.util.concurrent.* collections but with better performance when many CPUs are using the collection concurrently.][http://sourceforge.net/projects/high-scale-lib][/trunk/high-scale-lib/org/cliffc/high_scale_lib/NonBlockingSetInt.java][org.cliffc.high_scale_lib][CAS_new][compareAndSwapObject][78][1176765052000000][1250007581000000][37331] = 1
projectsWithUnsafe[Highly Scalable Java][A collection of Concurrent and Highly Scalable Utilities.  These are intended as direct replacements for the java.util.* or java.util.concurrent.* collections but with better performance when many CPUs are using the collection concurrently.][http://sourceforge.net/projects/high-scale-lib][/trunk/high-scale-lib/org/cliffc/high_scale_lib/NonBlockingSetInt.java][org.cliffc.high_scale_lib][print][arrayBaseOffset][78][1176765052000000][1250007581000000][37331] = 1
projectsWithUnsafe[Highly Scalable Java][A collection of Concurrent and Highly Scalable Utilities.  These are intended as direct replacements for the java.util.* or java.util.concurrent.* collections but with better performance when many CPUs are using the collection concurrently.][http://sourceforge.net/projects/high-scale-lib][/trunk/high-scale-lib/org/cliffc/high_scale_lib/NonBlockingSetInt.java][org.cliffc.high_scale_lib][print][arrayIndexScale][78][1176765052000000][1250007581000000][37331] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][<init>][objectFieldOffset][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getDeclaredSUID][getLong][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getObjFieldValues][getObject][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][getBoolean][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][getByte][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][getChar][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][getDouble][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][getFloat][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][getInt][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][getLong][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][getShort][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][putBoolean][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][putChar][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][putDouble][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][putFloat][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][putInt][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][putLong][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][putShort][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][setObjFieldValues][putObject][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][setPrimFieldValues][getBoolean][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][setPrimFieldValues][getChar][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][setPrimFieldValues][getDouble][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][setPrimFieldValues][getFloat][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][setPrimFieldValues][getInt][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][setPrimFieldValues][getLong][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][setPrimFieldValues][getShort][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][setPrimFieldValues][putBoolean][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][setPrimFieldValues][putByte][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][setPrimFieldValues][putChar][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][setPrimFieldValues][putDouble][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][setPrimFieldValues][putFloat][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][setPrimFieldValues][putInt][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][setPrimFieldValues][putLong][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/branches/v0_36/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][setPrimFieldValues][putShort][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/classpath/ikvm/runtime/Util.java][ikvm.runtime][throwException][throwException][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/classpath/java/lang/VMThread.java][java.lang][leaveInterruptableWait][throwException][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/classpath/java/lang/VMThread.java][java.lang][nativeStop][throwException][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/classpath/java/util/concurrent/atomic/AtomicReferenceArray.java][java.util.concurrent.atomic][<clinit>][objectFieldOffset][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/classpath/java/util/concurrent/atomic/AtomicReferenceArray.java][java.util.concurrent.atomic][readObject][putObjectVolatile][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][<init>][objectFieldOffset][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getDeclaredSUID][getLong][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getObjFieldValues][getObject][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][getBoolean][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][getByte][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][getChar][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][getDouble][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][getFloat][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][getInt][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][getLong][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][getShort][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][putBoolean][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][putChar][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][putDouble][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][putFloat][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][putInt][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][putLong][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][getPrimFieldValues][putShort][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][setObjFieldValues][putObject][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][setPrimFieldValues][getBoolean][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][setPrimFieldValues][getChar][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][setPrimFieldValues][getDouble][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][setPrimFieldValues][getFloat][3980][1040220713000000][1349245138000000][531349] = 1
projectsWithUnsafe[IKVM.NET][IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.][http://sourceforge.net/projects/ikvm][/trunk/ikvm/openjdk/java/io/ObjectStreamClass.java][java.io][setPrimFieldValues][getInt][3980][1040220713000000][1349245138000000][531349] = 1
